wave,CFU4_vnir_63,CFU4_vnir_125_63,CFU4_vnir_250_125,CFU4_vnir_2_250,Cima1_vnir_63,Cima1_vnir_125_63,Cima1_vnir_250_125,Cima1_vnir_500_250,Cima3_vnir_63,Cima3_vnir_125_63,Cima3_vnir_250_125,Cima3_vnir_500_250,CFU1_vnir_63,CFU1_vnir_125_63,CFU1_vnir_250_125,CFU1_vnir_2_250,CFSW_vnir_63,CFSW_vnir_125_63,CFSW_vnir_250_125,CFSW_vnir_2_250,Hei_vnir_63,Hei_vnir_125_63,Hei_vnir_250_125,Hei_vnir_500_250,CFU2_vnir_63,CFU2_vnir_125_63,CFU2_vnir_250_125,CFU2_vnir_2_250,Ves_vnir_63,Ves_vnir_125_63,Ves_vnir_250_125,Ves_vnir_2_250,SS1_vnir_63,SS1_vnir_125_63,SS1_vnir_250_125,SS1_vnir_2_250,SS3_vnir_63,SS3_vnir_125_63,SS3_vnir_250_125,SS3_vnir_2_250,SS2_vnir_63,SS2_vnir_125_63,SS2_vnir_250_125,SS2_vnir_2_250,HLA_vnir_63,HLA_vnir_125_63,HLA_vnir_250_125,HLA_vnir_2_250,R8D1_vnir_63,R8D1_vnir_125_63,R8D1_vnir_250_125,R8D1_vnir_2_250,SS4_vnir_63,SS4_vnir_125_63,SS4_vnir_250_125,SS4_vnir_2_250,PS2_vnir_63,PS2_vnir_125_63,PS2_vnir_250_125,PS2_vnir_2_250,OAP_vnir_63,OAP_vnir_125_63,OAP_vnir_250_125,OAP_vnir_2_250,PS3_vnir_63,PS3_vnir_125_63,PS3_vnir_250_125,PS3_vnir_2_250,BT_vnir_63,BT_vnir_125_63,BT_vnir_250_125,BT_vnir_2_250,MSH_vnir_63,MHS_vnir_125_63,MSH_vnir_250_125,MSH_vnir_500_250,,,,
370,5.215683472,3.46430385,3.645746935,3.050371562,7.295495574,6.291653655,5.233935143,5.19391811,6.64702443,5.906026097,5.559244343,4.808485758,5.60521513,4.284848237,3.457374071,3.708993369,5.988988239,4.413390756,3.684495136,4.631141979,2.826080971,2.773082803,2.975998442,2.689827853,7.611239727,6.068729498,5.609802449,4.817757997,18.20501727,10.263393,8.595365937,6.923239562,7.741734296,5.982156063,5.314554825,4.839718565,6.607495409,5.873134048,4.08163979,3.975643453,8.741574512,6.557327714,5.450612738,4.910675596,7.027674258,7.264653178,6.288920783,7.568197015,6.475732007,5.671584843,4.959281652,3.975741056,5.752497332,5.765771275,5.042146191,3.266170734,27.24066817,26.8740731,24.90699191,19.5968292,24.76175936,20.61404267,12.28591243,9.005589329,45.18498911,45.53528455,36.47386658,40.84157935,66.78052271,60.74693012,53.2521302,44.62162736,42.6094538,32.826558,30.66876148,0,0,0,0,0
371,5.236362617,3.482445288,3.655288318,3.051802483,7.325029048,6.298712522,5.244174732,5.194763108,6.681213172,5.936523369,5.573162399,4.812262458,5.627651896,4.297639423,3.466430453,3.716320462,6.026850941,4.428297036,3.694153587,4.65396949,2.846343874,2.781015068,2.979345122,2.694300598,7.637708926,6.082121651,5.622574022,4.814508441,18.37672961,10.33991929,8.657482807,6.961472775,7.789947505,6.017378753,5.364871899,4.882669139,6.66334296,5.906837334,4.124503438,4.007419374,8.835599015,6.588932571,5.515450404,4.958056043,7.088029028,7.335770706,6.337675442,7.634095824,6.534638376,5.721104315,4.998093129,4.010934826,5.799420761,5.816314459,5.087346536,3.293196817,27.47003075,27.08958078,25.08098852,19.73291267,24.95081916,20.77622054,12.35759313,9.089785687,45.31211878,45.68104588,36.5813974,41.01565118,66.99952481,60.89543159,53.441405,44.77689129,42.80491832,32.96448609,30.80228814,0,0,0,0,0
372,5.260480031,3.502655305,3.667475799,3.044245256,7.349118147,6.302063479,5.245629577,5.197658705,6.711427953,5.952589321,5.581718787,4.810179111,5.64649412,4.311028014,3.479500322,3.730394824,6.076375667,4.445365998,3.705481234,4.67105381,2.868775424,2.787391031,2.985234243,2.698092909,7.677098228,6.092105424,5.629298859,4.81008141,18.53903252,10.40577135,8.725423001,6.994563571,7.819252239,6.048824167,5.414651185,4.920873608,6.73028412,5.941842282,4.167701599,4.039323336,8.932059244,6.626330947,5.57429356,4.998545388,7.138280789,7.388686789,6.371626129,7.693609587,6.58295199,5.776240187,5.048567968,4.036392326,5.856647576,5.865342908,5.133762675,3.325133766,27.69560717,27.30754138,25.257788,19.87430322,25.12286381,20.91657057,12.4221112,9.186177858,45.44512314,45.81618908,36.67632119,41.17610628,67.20885346,61.04376588,53.63876313,44.94528815,42.97799387,33.08524707,30.92001188,0,0,0,0,0
373,5.296397722,3.512229638,3.67732359,3.039429495,7.390129183,6.313939483,5.258765294,5.199921861,6.742167192,5.961367616,5.583870375,4.816462079,5.662849601,4.331052628,3.4777251,3.731377441,6.123235931,4.47024374,3.718963627,4.696136055,2.882937241,2.795942797,2.98889452,2.704354264,7.707512286,6.103295631,5.642909302,4.811770244,18.70771542,10.47833421,8.782626774,7.041955912,7.861951861,6.092152523,5.477717604,4.973345319,6.796221043,5.948269576,4.196357859,4.073099439,9.006368665,6.674526568,5.621991536,5.049978627,7.185154633,7.440859651,6.416475631,7.746317673,6.63259329,5.839184408,5.086535843,4.049640263,5.901448971,5.924028428,5.172846062,3.352316255,27.93108146,27.52328279,25.46229643,19.99220306,25.29475881,21.03545217,12.48165011,9.263930869,45.56192296,45.94684894,36.76287476,41.29166869,67.36615187,61.1599291,53.75161906,45.08755887,43.1306726,33.22220087,31.012151,0,0,0,0,0
374,5.333473863,3.524648064,3.687477593,3.037430822,7.429622877,6.326880679,5.268439847,5.20301465,6.770285532,5.966504215,5.585688489,4.82425263,5.682897229,4.3519981,3.471251715,3.731583369,6.173341724,4.492628047,3.73373487,4.721567342,2.894942759,2.80428632,2.990880158,2.708251127,7.7364074,6.115740167,5.653558575,4.820634196,18.87384934,10.55506966,8.835335573,7.093010723,7.916546734,6.144589843,5.537866484,5.02189736,6.854780855,5.962005622,4.232100802,4.102228361,9.071609531,6.724810619,5.670966177,5.095830767,7.234227444,7.490745072,6.466239284,7.808776079,6.683932094,5.904404065,5.127614309,4.066435203,5.95310623,5.982933862,5.222378161,3.364947993,28.15102504,27.72825504,25.65342544,20.10323672,25.45529173,21.16128637,12.54501275,9.329985276,45.64918489,46.0524936,36.85991101,41.3974272,67.5204667,61.26908415,53.85178351,45.20802934,43.27989302,33.34807416,31.09779942,0,0,0,0,0
375,5.3667692,3.544318095,3.698031757,3.03885356,7.460543021,6.338071257,5.269903174,5.207380557,6.793928644,5.970665271,5.589463214,4.830777191,5.708735623,4.371201714,3.464281317,3.735212656,6.226528561,4.508183972,3.748813038,4.744771901,2.906763525,2.811463012,2.991203303,2.708432784,7.766698368,6.12956469,5.658150032,4.836550014,19.03388051,10.63559608,8.885745576,7.143037715,7.983913093,6.20353511,5.588484769,5.060124629,6.902242473,5.997278967,4.281967556,4.125122871,9.133585619,6.77347915,5.724782117,5.13037696,7.286282019,7.539014286,6.51849646,7.885285867,6.738157296,5.968806225,5.176755238,4.092638506,6.01880475,6.037786577,5.287906557,3.36125109,28.34877193,27.91972393,25.81567644,20.212515,25.60071214,21.30348084,12.61577248,9.385926509,45.70422839,46.12632945,36.97278355,41.50542864,67.68694555,61.37832549,53.96474781,45.30658847,43.43061644,33.4523395,31.18557666,0,0,0,0,0
376,5.394490955,3.55655878,3.698766323,3.047723944,7.493740501,6.347761064,5.281840658,5.216168763,6.807855806,5.985831612,5.587983255,4.837209641,5.733420563,4.386902066,3.462601972,3.738795837,6.257327637,4.521182003,3.756021252,4.77466964,2.914129108,2.818019123,2.995949828,2.711338998,7.809963881,6.139490141,5.672740125,4.852673365,19.19518003,10.72340788,8.939598748,7.183878779,8.066877027,6.246170266,5.638680782,5.107041846,6.930293271,6.051699249,4.315162128,4.167180156,9.204537371,6.825081221,5.757203381,5.168113772,7.309839624,7.594352582,6.558283036,7.934065164,6.806289859,6.027916432,5.224781472,4.112176275,6.098775525,6.085856464,5.341444507,3.385576964,28.60652025,28.12665543,25.98669127,20.30895969,25.73927168,21.41265856,12.69092216,9.427293302,45.80022454,46.20815368,37.07232222,41.58743618,67.81440241,61.46380306,54.06783637,45.39630814,43.55543981,33.55050788,31.29427217,0,0,0,0,0
377,5.414787186,3.56606469,3.699794564,3.061983345,7.529305147,6.356280738,5.295546347,5.226331837,6.815230698,6.003453165,5.587774511,4.843155611,5.754398409,4.396638809,3.463564561,3.7404226,6.28334607,4.535557323,3.760296073,4.808499407,2.921498449,2.82320797,3.001873431,2.7155192,7.851098773,6.15108468,5.686358686,4.866455546,19.34746243,10.81469374,8.99357873,7.216420318,8.160361343,6.289807396,5.685575494,5.1594669,6.967561359,6.105757497,4.347395671,4.215330078,9.28365312,6.890514939,5.788956714,5.20851424,7.338500225,7.646490108,6.597797281,7.973276579,6.883270422,6.088429395,5.279882526,4.131234939,6.18084594,6.137476736,5.391487252,3.417845783,28.87096781,28.34691509,26.16895865,20.40555355,25.87966746,21.51846805,12.7629794,9.471325276,45.9274006,46.32526165,37.16672331,41.66899501,67.93311138,61.55852356,54.16010922,45.48147119,43.66769859,33.65019546,31.40860474,0,0,0,0,0
378,5.421926797,3.575576911,3.709739388,3.080155032,7.568526432,6.362826856,5.301963998,5.234099329,6.815845556,6.014983704,5.593987725,4.847182579,5.766636228,4.394751452,3.464231847,3.736278096,6.31954232,4.555354709,3.764481596,4.843950928,2.932870094,2.825050468,3.005435347,2.71909149,7.87210576,6.168731944,5.686726314,4.872742,19.47480975,10.90456946,9.04353025,7.237429107,8.260001798,6.35009611,5.725310267,5.216080427,7.046076202,6.13514236,4.392597018,4.256965608,9.370416637,6.983010045,5.840082839,5.251922373,7.406258385,7.683005217,6.647897638,8.01596319,6.965089071,6.157763916,5.351124263,4.153552779,6.251775579,6.202713243,5.443960781,3.440435145,29.08593541,28.57641178,26.36468948,20.51148419,26.02771643,21.64471644,12.82064466,9.535720477,46.0762911,46.50649239,37.25466755,41.76624808,68.05582617,61.6831085,54.22357684,45.5549181,43.7700675,33.75635648,31.51016323,0,0,0,0,0
379,5.447530814,3.585288702,3.729186112,3.095312633,7.588066009,6.367239991,5.315584039,5.240549719,6.826947646,6.02468775,5.601223827,4.852643835,5.77489987,4.408609145,3.467349641,3.740451056,6.350783378,4.571020245,3.7793396,4.869394316,2.942501224,2.831419085,3.009209282,2.724157231,7.897411157,6.186902938,5.691343375,4.883891809,19.60766287,10.98243841,9.083756651,7.269610951,8.333805276,6.418177128,5.765594047,5.259259321,7.095053304,6.183964257,4.430845164,4.304285972,9.461866932,7.068507219,5.875696626,5.284140153,7.45749062,7.720012784,6.687850082,8.063642541,7.037553113,6.200029046,5.403352643,4.179392032,6.305625648,6.269186004,5.482697029,3.463137531,29.31432193,28.81641142,26.56420635,20.61935276,26.17296996,21.76396899,12.87818148,9.595087135,46.23181832,46.70612142,37.32594982,41.88355009,68.2099192,61.85590327,54.33738604,45.69511722,43.86431899,33.83695189,31.57377575,0,0,0,0,0
380,5.486474153,3.594907493,3.751778678,3.110184352,7.59889506,6.372732658,5.333130365,5.24827687,6.851674789,6.034102542,5.610226999,4.858303531,5.784931135,4.429920758,3.471742548,3.749329097,6.383804765,4.585714127,3.798320723,4.890246071,2.952039384,2.839162679,3.013670849,2.73128312,7.925865168,6.20704298,5.70007764,4.897888765,19.74734843,11.05378449,9.122730579,7.306709006,8.39971217,6.487764994,5.808153166,5.294426981,7.13112302,6.246334264,4.468624142,4.350946258,9.551603268,7.145526558,5.908390032,5.31216195,7.501597692,7.757823893,6.721651014,8.108407964,7.09918048,6.229383162,5.447182869,4.210340293,6.355291639,6.331971625,5.514203413,3.490555331,29.55370815,29.07045475,26.77206163,20.73276599,26.31271615,21.87348699,12.9368266,9.648312736,46.3811557,46.89096255,37.39129041,42.00385195,68.38368663,62.06141534,54.4870161,45.87458229,43.96528066,33.91504063,31.63095307,0,0,0,0,0
381,5.531989376,3.604541745,3.76726173,3.130791329,7.619314294,6.384896961,5.349370501,5.264089545,6.901777974,6.046517811,5.623837946,4.862092763,5.807339038,4.444902246,3.47564007,3.756969201,6.431850499,4.606347919,3.810392328,4.915123794,2.966208887,2.842894585,3.019828063,2.742321871,7.956517155,6.233449746,5.715000348,4.911790974,19.90124233,11.12945884,9.176917044,7.337298995,8.492218793,6.548793235,5.857625395,5.330647901,7.184479442,6.312555184,4.519106481,4.386283842,9.627239702,7.212808404,5.960942783,5.347704092,7.555108517,7.796835917,6.754741843,8.132960513,7.145269807,6.268542369,5.503366342,4.252284914,6.423616476,6.381368094,5.547967302,3.534944643,29.80736057,29.35478336,27.00494993,20.86119222,26.44415412,21.96808022,13.00024855,9.693798058,46.50311721,47.00451042,37.47411852,42.10007126,68.56392822,62.28519134,54.65362404,46.05446096,44.10672234,34.0361197,31.74412048,0,0,0,0,0
382,5.577835295,3.612712113,3.779520564,3.145530775,7.644749878,6.409720118,5.368662795,5.272853355,6.936721065,6.062374127,5.637556839,4.868531639,5.835648003,4.463033143,3.483560597,3.77010633,6.48591657,4.620819619,3.821296225,4.942766792,2.972936494,2.848590159,3.025793492,2.751015551,7.985427453,6.257523343,5.720813967,4.928351248,20.04143219,11.19607335,9.22477207,7.371540976,8.570188645,6.604182879,5.907039274,5.368662795,7.236015239,6.395696832,4.56874714,4.414000677,9.710193485,7.267788278,6.020794596,5.393375157,7.613663294,7.841173937,6.802862432,8.17841924,7.193160864,6.314695198,5.545179673,4.285535615,6.492781115,6.435118935,5.593525684,3.564268037,30.03709269,29.61855156,27.21066521,20.99099493,26.57373348,22.0615698,13.06195481,9.736180693,46.63095412,47.10048902,37.54376715,42.20116499,68.76607261,62.51511962,54.85909227,46.24104795,44.23208974,34.15140694,31.83177903,0,0,0,0,0
383,5.619343403,3.621376438,3.790604221,3.155190687,7.67411204,6.438994487,5.389684135,5.275295963,6.955801419,6.079446764,5.650932589,4.876605119,5.865876398,4.483702355,3.494431076,3.785110449,6.541512187,4.632328494,3.831905609,4.972844223,2.974779155,2.856466862,3.030403591,2.756892254,8.010409337,6.279478909,5.719997144,4.945571572,20.17204975,11.25673777,9.266619049,7.411293936,8.632677061,6.65756811,5.956523628,5.409304747,7.283956162,6.488144121,4.618790271,4.438574947,9.79912247,7.317899822,6.084155711,5.444916158,7.676564617,7.893666693,6.862505407,8.244385141,7.247265617,6.364632366,5.577649601,4.312708717,6.560544182,6.494717027,5.648480012,3.583116244,30.24772475,29.85874612,27.39380857,21.12482669,26.70247629,22.15863676,13.12285422,9.7776379,46.76013787,47.19277238,37.60702407,42.31400899,68.97724406,62.73749689,55.08467322,46.42590075,44.35327735,34.26416222,31.90527409,0,0,0,0,0
384,5.644355194,3.637410099,3.806904656,3.165337826,7.705868311,6.445700331,5.410478224,5.277493207,6.966255702,6.090811903,5.665357994,4.881678763,5.88863542,4.503726514,3.504621371,3.788649885,6.589186747,4.654279292,3.844395634,5.007989993,2.982495697,2.866391434,3.030389931,2.760788573,8.025032351,6.302704635,5.724342492,4.956955153,20.31461447,11.32433663,9.308460441,7.461391797,8.685639102,6.722171764,6.009548735,5.457096588,7.328014205,6.57073569,4.678913418,4.473203753,9.883681977,7.385133968,6.1457725,5.488993363,7.746401752,7.965655277,6.921698361,8.324273174,7.320064547,6.407424201,5.62197838,4.347972107,6.625794431,6.561215729,5.704419275,3.614640709,30.46632751,30.07718684,27.58197573,21.2808414,26.83510048,22.27248761,13.19054334,9.823912328,46.87069177,47.31351715,37.69757181,42.46285187,69.16477105,62.91722329,55.28123346,46.58911686,44.53319794,34.40454873,32.02396972,0,0,0,0,0
385,5.672037345,3.655321683,3.822039463,3.171957943,7.740201838,6.456533846,5.41695325,5.280476387,6.983393449,6.106603241,5.677044769,4.887246288,5.910233654,4.519838791,3.516095645,3.796805971,6.634444691,4.679192711,3.854734999,5.033639816,2.993556174,2.875145312,3.03076821,2.763607387,8.044672884,6.322806157,5.726726274,4.965106831,20.45709631,11.39621081,9.360840042,7.514769552,8.732948287,6.772296142,6.063009192,5.497661151,7.371910677,6.626589908,4.733488902,4.505700181,9.977931474,7.457233262,6.202922523,5.534185894,7.802941921,8.036916284,6.974065893,8.401967347,7.389093016,6.462817672,5.670171833,4.377863579,6.692962829,6.627179017,5.759716365,3.643637692,30.67882062,30.30807484,27.77844182,21.43776603,26.95692965,22.38701662,13.25121612,9.876899317,46.97690726,47.42914642,37.78386504,42.59207256,69.33545029,63.10238504,55.4499604,46.74371838,44.70628572,34.54190133,32.15414534,0,0,0,0,0
386,5.706338286,3.671762862,3.834312817,3.175960943,7.775780922,6.474890191,5.408149969,5.284297706,7.009488019,6.128280648,5.685712612,4.893686726,5.930765264,4.532246342,3.526990273,3.810445965,6.677512884,4.704618047,3.863286978,5.049557892,3.005651805,2.881799543,3.031581224,2.765215376,8.071513802,6.339841134,5.727553265,4.97078746,20.59591421,11.4689552,9.423281196,7.56834557,8.779760163,6.807749284,6.117574941,5.531216491,7.416403105,6.657771167,4.779361561,4.534603562,10.07976693,7.530433617,6.25566874,5.580816326,7.847381477,8.104023792,7.020390162,8.4740091,7.449011313,6.532052773,5.720579823,4.401911725,6.760506668,6.689298983,5.813100704,3.668619901,30.88449154,30.55025741,27.98216454,21.58958062,27.06697392,22.4967174,13.30139901,9.934012172,47.08085124,47.53206242,37.86313926,42.6912167,69.48946756,63.29449723,55.59139725,46.89001465,44.85406418,34.66812413,32.28094789,0,0,0,0,0
387,5.748914146,3.676817358,3.844432205,3.18929985,7.81413342,6.494633189,5.397669669,5.287138191,7.037956814,6.156062989,5.695859036,4.903569397,5.945807554,4.549082663,3.524824294,3.817118649,6.716187398,4.727996284,3.881570782,5.075507253,3.008126475,2.887475225,3.029545019,2.76397472,8.102301266,6.363665668,5.740071628,4.976274547,20.73609841,11.52946485,9.482814873,7.618320765,8.849887063,6.861892449,6.186127551,5.5816923,7.463576694,6.698305861,4.821333977,4.566178199,10.16516254,7.601028729,6.31120006,5.624332888,7.921127891,8.182178681,7.080892153,8.552287197,7.498553767,6.602610163,5.777406705,4.434915927,6.814241101,6.742518452,5.863866884,3.697646402,31.10935487,30.76479142,28.1969241,21.74385075,27.19408427,22.60236102,13.34178811,9.982613655,47.19929942,47.6466326,37.9807776,42.79562705,69.65900115,63.4758211,55.73665258,47.03954459,44.97147606,34.791969,32.37265599,0,0,0,0,0
388,5.784208354,3.681485316,3.849946907,3.197919954,7.840343998,6.511816967,5.391753784,5.293369855,7.064477135,6.18649149,5.706660982,4.914380417,5.963088224,4.565171529,3.526292287,3.824097784,6.754385933,4.746017112,3.899188014,5.098272854,3.010096091,2.892546463,3.027590936,2.761924843,8.131564358,6.381686776,5.753739805,4.984458081,20.87085792,11.58876184,9.541570187,7.668442409,8.937703198,6.925697808,6.254406869,5.633929607,7.513544236,6.754091076,4.862485598,4.601733788,10.24401768,7.662446985,6.368319929,5.667543297,7.984725607,8.250195128,7.141631365,8.624859998,7.557772776,6.676248847,5.832466605,4.471603597,6.872132133,6.791636191,5.911684833,3.726893283,31.33208687,30.963614,28.39560673,21.89017832,27.31603723,22.70427831,13.38915824,10.02946011,47.33043406,47.75306233,38.10691622,42.89313216,69.8366668,63.64594903,55.89740382,47.18103989,45.09993969,34.91961111,32.4641409,0,0,0,0,0
389,5.806879068,3.690084745,3.851130221,3.196919843,7.849737984,6.524406471,5.393155403,5.304373923,7.086197588,6.216964954,5.717605996,4.92525832,5.984835303,4.578489459,3.537199692,3.833432916,6.793307189,4.757428877,3.912087605,5.113341346,3.01532583,2.896852204,3.026730759,2.759894726,8.15658959,6.389218724,5.764110581,4.995949222,20.99755751,11.65161071,9.600099774,7.719662792,9.041749799,6.996432924,6.316856409,5.682801296,7.56854747,6.828603481,4.90549633,4.642396394,10.32185486,7.713960327,6.426776338,5.712001849,8.025924488,8.301412537,7.198182202,8.687803698,7.635109001,6.752505069,5.88238757,4.51064979,6.940194822,6.840106729,5.95740448,3.755663092,31.54406984,31.15118966,28.5677764,22.02567262,27.42521872,22.80140449,13.44946027,10.07792701,47.47036627,47.84505754,38.22608064,42.98055997,70.01476656,63.80163603,56.07440272,47.3099107,45.2531889,35.05118411,32.56756398,0,0,0,0,0
390,5.845791841,3.699672797,3.871197091,3.205360239,7.872217614,6.543002689,5.394950463,5.316367946,7.107636272,6.235852247,5.730130965,4.944010735,6.000203046,4.59397922,3.543491272,3.835102242,6.834613659,4.774060059,3.927847316,5.127632212,3.029115093,2.895455968,3.024394241,2.755895777,8.185170769,6.400295263,5.77684773,5.006365323,21.13584505,11.7341697,9.672042486,7.76944073,9.184417801,7.085212225,6.389968399,5.749211075,7.667352302,6.915556602,4.968205102,4.699608286,10.43849249,7.800322971,6.489401347,5.767504377,8.103637719,8.378037249,7.272669395,8.755508716,7.729510189,6.833138392,5.940897341,4.562900277,7.003974228,6.909852239,6.02597103,3.804515054,31.7777276,31.36652171,28.76031629,22.18770992,27.57007145,22.89101853,13.51530787,10.14727494,47.62169412,47.99946064,38.32466433,43.10796939,70.1816629,63.96203858,56.23134818,47.47515101,45.40761448,35.18185538,32.68718009,0,0,0,0,0
391,5.895420065,3.714092012,3.897582915,3.216354489,7.901521684,6.563464694,5.404471213,5.32969744,7.133221167,6.252169671,5.744790267,4.963699499,6.014664555,4.611377287,3.55047519,3.838354216,6.879383885,4.794474644,3.945792321,5.141779143,3.045948996,2.891580509,3.022139452,2.754429668,8.222556975,6.416081652,5.788965825,5.018500804,21.2950786,11.82743992,9.757485438,7.825862432,9.3461313,7.181135413,6.472260368,5.822614023,7.786114268,7.016928272,5.041129709,4.766040933,10.57694696,7.899652339,6.559430846,5.832255904,8.190187802,8.467637854,7.347113512,8.832061611,7.836684952,6.913032083,6.011417799,4.622199807,7.082158551,7.002465451,6.102523738,3.858621844,32.0443004,31.60402061,28.98388859,22.36247422,27.73595366,23.00848025,13.58777196,10.22964246,47.77001194,48.16867422,38.41679681,43.26351471,70.36625259,64.15884879,56.40264403,47.65352228,45.55346151,35.31220943,32.81073157,0,0,0,0,0
392,5.952464577,3.736000973,3.921329613,3.225190756,7.934093271,6.582562267,5.42649737,5.343724462,7.165909504,6.271942412,5.761722726,4.979267769,6.031595871,4.630755441,3.561105066,3.849678392,6.928121934,4.817954099,3.96581636,5.156427382,3.061711802,2.887504849,3.020669824,2.75906413,8.272664976,6.437685073,5.798335714,5.033793561,21.48178414,11.92471198,9.856275073,7.895019734,9.511207514,7.275453198,6.562877865,5.894690858,7.906830374,7.132938132,5.117058579,4.835571638,10.72435718,7.996197557,6.638958077,5.904729903,8.265972279,8.561730411,7.407929219,8.920675471,7.952104498,6.987864093,6.097046506,4.683804903,7.187463923,7.118863785,6.175587267,3.906566311,32.352298,31.85900691,29.24757578,22.5397223,27.91189072,23.18025273,13.66609255,10.31885851,47.90130198,48.31674127,38.51046458,43.43786395,70.58678727,64.41444793,56.61076382,47.82728862,45.67922832,35.44078059,32.92678726,0,0,0,0,0
393,6.011942327,3.754768756,3.941143595,3.232367859,7.958392712,6.600898635,5.444055336,5.359876526,7.203737062,6.29893792,5.774272564,4.989588216,6.0600867,4.651888427,3.572529016,3.863364344,6.989302619,4.842496821,3.987515782,5.174683143,3.074643351,2.88866233,3.021182422,2.764510892,8.323266011,6.456957792,5.802824441,5.041276959,21.66959485,12.01590983,9.940877537,7.951402424,9.684698277,7.367664219,6.653965744,5.978861532,8.03548278,7.245875694,5.202348928,4.915747154,10.89303341,8.111096027,6.726723804,5.980239898,8.35290089,8.656929154,7.470352522,9.01136625,8.066200662,7.078404167,6.187487144,4.739808518,7.305046998,7.244201964,6.271764409,3.966052647,32.63853687,32.12017262,29.50797122,22.71803947,28.09022284,23.32698209,13.75580214,10.41011287,48.03794259,48.44780971,38.61926904,43.60698662,70.78709376,64.64105607,56.78436711,47.97867283,45.83462377,35.57504821,33.05539428,0,0,0,0,0
394,6.070445018,3.771190715,3.954382534,3.237866147,7.983814619,6.617361238,5.460396564,5.372937245,7.241493793,6.326815074,5.784429404,4.995719683,6.094476633,4.671194392,3.582778914,3.876772236,7.052786522,4.867977861,4.007370275,5.196738232,3.085600259,2.893347339,3.023846888,2.770431539,8.371373654,6.474944372,5.803634998,5.043881402,21.84631378,12.09972112,10.01044798,7.998489662,9.848037598,7.453838718,6.735746488,6.061580898,8.160112121,7.351408884,5.284788493,4.997098545,11.06163415,8.225903592,6.814046217,6.053997151,8.442385107,8.745045568,7.529479211,9.101087731,8.171635478,7.172156674,6.274319784,4.787708327,7.420253551,7.363621672,6.371529635,4.023325691,32.90095513,32.37491884,29.74966189,22.88420378,28.26492175,23.46175046,13.84811959,10.49137575,48.16831887,48.56789371,38.73265985,43.76708619,70.96063127,64.83434229,56.93404738,48.10784587,45.99601846,35.70280505,33.17584135,0,0,0,0,0
395,6.123668302,3.78545621,3.956299787,3.241495779,8.023145419,6.630090439,5.479605752,5.375365553,7.271886898,6.346631978,5.794395387,4.999391453,6.127018177,4.683025406,3.588601846,3.886346535,7.104491721,4.893771895,4.020144446,5.221961026,3.095382155,2.898921893,3.029074354,2.775666234,8.412814592,6.492450025,5.801489238,5.045008856,21.99300697,12.17324527,10.06272609,8.039894789,9.978191039,7.529038995,6.794825422,6.123963879,8.265814236,7.444405412,5.347482778,5.068162397,11.20266853,8.315569718,6.888326319,6.119431697,8.523557487,8.81361717,7.577907746,9.185157613,8.25793218,7.252575859,6.345942299,4.823128962,7.512880779,7.456918177,6.449295766,4.060934089,33.13311167,32.60343747,29.9483667,23.01787138,28.42742535,23.60074947,13.93123947,10.54481237,48.272966,48.67879339,38.83479436,43.90788305,71.09112577,64.9825319,57.06746918,48.20941692,46.1286525,35.8041436,33.25735259,0,0,0,0,0
396,6.165449749,3.796761184,3.962729043,3.246524508,8.056537217,6.639305729,5.492708294,5.37976342,7.296376822,6.365123671,5.803257418,4.996874384,6.15224328,4.69509672,3.593933479,3.894035696,7.149627331,4.913693343,4.02915561,5.252429408,3.103914358,2.904536104,3.031278781,2.77887754,8.444255483,6.508128044,5.801680527,5.043491247,22.12832524,12.24170655,10.10817198,8.075361363,10.06874968,7.590861363,6.845582885,6.185160896,8.352401536,7.518422897,5.409625808,5.119379164,11.31153752,8.399215511,6.959217649,6.177670661,8.590216529,8.884701068,7.621512197,9.260395535,8.333577392,7.32140998,6.411247756,4.860670357,7.593719479,7.538528267,6.508817935,4.088387607,33.35461204,32.81817318,30.13657014,23.14335077,28.56243793,23.70886358,13.99107087,10.59198209,48.36514346,48.80864427,38.91345124,44.04761377,71.20523823,65.09162879,57.18627608,48.31143058,46.25171425,35.89547748,33.329776,0,0,0,0,0
397,6.195425515,3.806100804,3.970048939,3.253527566,8.084526031,6.645863896,5.498818467,5.384754732,7.317134401,6.384808778,5.810645256,4.990707412,6.172159273,4.70618888,3.598282002,3.899954457,7.1882828,4.928598377,4.034918376,5.284788762,3.110282443,2.910547674,3.031610999,2.780710215,8.466841645,6.521941584,5.803349909,5.042169183,22.24794919,12.30281394,10.14565871,8.105031871,10.12525146,7.63734098,6.889567918,6.239789112,8.417647346,7.573753159,5.46520072,5.154852718,11.39227577,8.47324972,7.023348807,6.228648919,8.643014415,8.951982217,7.664156309,9.32779117,8.394578276,7.379736364,6.46771941,4.895867901,7.663466209,7.605004848,6.554474888,4.104224171,33.56007473,33.01430392,30.31127929,23.2565802,28.67071349,23.7970274,14.03388146,10.63434837,48.44494856,48.94251094,38.97105328,44.17963525,71.30866447,65.18402355,57.29104967,48.41083789,46.35966237,35.98114406,33.39622519,0,0,0,0,0
